Site ID;Site Name;Dept;Latitude;Longitude;Class;Uplink;Ip Adress;Type;Slot Port;
BEK001;Semelantan;NS PONTIANAK;0,79510802;109,1959991;Silver;GPON02-D6-RBA-2SMLT;172.20.168.80;hua-direct_olt;0/3/2;#REF!
BEK002;Ledo;NS PONTIANAK;1,035079956;109,6039963;Silver;SW_BEK002;172.25.145.40;switch;GE0/1/5;#REF!
BEK003;Sanggau_Ledo;NS PONTIANAK;1,147169948;109,697998;Silver;L2SW_BEK003;172.25.146.75;switch;GE1;#REF!
BEK004;Seluas;NS PONTIANAK;1,282969952;109,8529968;Silver;BEK004_SELUAS;172.25.146.104;switch;GE1-3;#REF!
BEK005;BengkayangKota;NS PONTIANAK;0,816640019;109,4820023;Platinum;ME-D6-BKY-3;172.31.150.119;metro;1/2/2;#REF!
BEK005_2;BengkayangKota;NS PONTIANAK;0,816640019;109,4820023;Platinum;ME-D6-BKY-3;172.31.150.119;metro;1/2/7;#REF!
BEK006;Sei_Pangkalan;NS PONTIANAK;0,670830011;108,9229965;Gold;GPON01-D6-SDR-2;172.20.168.94;hua-ont;0/1/1 0;#REF!
BEK007;Serukam/Serukan;NS PONTIANAK;0,796679974;109,3420029;Silver;TSEL_BEK047_SERUKAM;172.25.146.59;switch;GE5;#REF!
BEK008;Bengkayang_Repeater;NS PONTIANAK;0,853169978;109,5039978;Gold;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0 1 6 14;#REF!
BEK009;Monterado;NS PONTIANAK;0,756111026;109,1350021;Silver;-;-;-;-;-
BEK010;Teluk_Suak;NS PONTIANAK;0,792219996;108,8600006;Silver;GPON01-D6-SNW-2TLS;172.20.161.168;hua-ont;0/0/11 0;#REF!
BEK011;KUMBA;NS PONTIANAK;1,431750059;109,6029968;Gold;-;-;-;-;-
BEK012;Tariak/Teriak;NS PONTIANAK;0,801320016;109,5199966;Silver;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/5/6 23;#REF!
BEK013;JagoiBabang;NS PONTIANAK;1,331889987;109,9290009;Gold;-;-;-;-;-
BEK015;BABANE;NS PONTIANAK;0,791899979;109,2659988;Silver;GPON02-D6-RBA-2SMLT;172.20.168.80;hua-direct_olt;0/3/3;#REF!
BEK016;Sei_Betung/RoadSeruk;NS PONTIANAK;0,812557995;109,3830032;Silver;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0 7 3 2;#REF!
BEK017;Belimbing/Bananatas/;NS PONTIANAK;0,974938989;109,5139999;Silver;ME-D6-BKY-3;172.31.150.119;metro;gei-0/7/0/3;#REF!
BEK018;Ackaya/Sei_Pangkalan_2;NS PONTIANAK;0,613777995;108,9339981;Gold;GPON01-D6-SDR-2;172.20.168.94;zte-ont;0/1/1 2;#REF!
BEK019;CAPAKALA;NS PONTIANAK;0,666781008;109,0400009;Gold;SW-D6-MPW001-TSEL-STO-SDI-4;172.25.146.32;switch;ge-1/0/2;#REF!
BEK020;;NS PONTIANAK;;;;GPON02-D6-RBA-2SMLT;172.20.168.80;hua-ont;0/1/5/1;#REF!
BEK021;AncolSeiDuriDCS-21/SeiDuri2;NS PONTIANAK;0,567189991;108,9300003;Silver;GPON01-D6-SDR-2;172.20.168.94;zte-ont;0 1 14 1;#REF!
BEK022;SungaiRayaKepulauan(SeiPangkalan-Cap);NS PONTIANAK;0,708889008;108,8899994;Silver;GPON02-D6-SNW-2KMT;172.20.161.165;hua-ont;0/0/0 1;#REF!
BEK023;;NS PONTIANAK;;;;GPON01-D6-SNW-2TLS;172.20.161.168;zte-ont;0/1/13 1;#REF!
BEK024;PTI_DESA_LEMBANG_2;NS PONTIANAK;;;Gold;GPON01-D6-BKY-2LEDO;172.20.169.32;hua-ont;0 2 2 5;#REF!
BEK025;;NS PONTIANAK;;;;GPON01-D6-BKY-2LEDO;172.20.169.32;hua-ont;0 2 2 1;#REF!
BEK029;PencetusSawitAndalan;NS PONTIANAK;1,183619976;109,7809982;Silver;GPON01-D6-BKY-2LEDO;172.20.169.32;zte-ont;0 2 1 1;#REF!
BEK031;MTKANDASAN;NS PONTIANAK;1,08047998;109,6470032;Silver;-;-;-;-;-
BEK036;PT.LEDOLESTARI;NS PONTIANAK;1,441820025;109,7659988;Gold;-;-;-;-;-
BEK037;Belangko;NS PONTIANAK;1,463760018;109,7139969;Gold;-;-;-;-;-
BEK038;MTLESABELAMG;NS PONTIANAK;1,062340021;109,5759964;Silver;SW_BEK002;172.25.145.40;switch;GE0/1/6;#REF!
BEK039;MTSANGOMG;NS PONTIANAK;1,171700001;109,737999;Silver;L2SW_BEK003;172.25.146.75;switch;GE2;#REF!
BEK047;RSSERUKAM;NS PONTIANAK;0,797990024;109,3320007;Bronze;TSEL_BEK047_SERUKAM;172.25.146.59;switch;GE2;#REF!
BEK048;MT_PASTIJAYA;NS PONTIANAK;0,803170025;109,3050003;Bronze;TSEL_BEK047_SERUKAM;172.25.146.59;switch;GE4;#REF!
BEK051;MT_DESAKENDAIK;NS PONTIANAK;0,903599977;109,7710037;Silver;-;-;-;-;-
BEK052;STOBengkayangexBukitTiga2MW;NS PONTIANAK;0,821389973;109,4729996;Silver;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/5/9 0;#REF!
BEK059;SINARTEBUDAK;NS PONTIANAK;1,05539;109,7180023;Gold;-;-;-;-;-
BEK064;PT.CeriaPrimaex.Semperiuk;NS PONTIANAK;1,270190001;109,6790009;Gold;L2SW_BEK064;172.25.146.76;switch;GE1, GE2, GE3;#REF!
BEK065;TujuhBelasexLembang-SanggauLedo;NS PONTIANAK;1,09642005;109,7399979;Silver;GPON01-D6-BKY-2LEDO;172.20.169.32;hua-ont;0 1 12 0;#REF!
BEK066;SetangauJayaExCap-Plan-16;NS PONTIANAK;1,286579967;109,7870026;Silver;-;-;-;-;-
BEK068;MT_BUKITTARUNA;NS PONTIANAK;0,824259996;109,4810028;Bronze;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/2/1 28;#REF!
BEK069;-;NS PONTIANAK;0,833706021;109,4889984;Bronze;GPON00-D6-BKY-2;172.20.161.137;zte-ont;0/7/3 7;#REF!
BEK070;MT_BENGKAYANGISAT;NS PONTIANAK;0,820640028;109,4840012;Silver;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0 2 1 20;#REF!
BEK071;;NS PONTIANAK;;;Platinum;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/1/8 15;#REF!
BEK074;MT_MARUNSU;NS PONTIANAK;;;;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/5/5 9;#REF!
BEK075;;NS PONTIANAK;;;;GPON01-D6-BKY-2LEDO;172.20.169.32;hua-ont;0/2/0/4;#REF!
BEK252;;NS PONTIANAK;;;;GPON02-D6-RBA-2SMLT;172.20.168.80;hua-ont;0 1 8 1;#REF!
BEK254;MT_DSBERINGINBARU;NS PONTIANAK;;;;GPON02-D6-RBA-2SMLT;172.20.168.80;hua-ont;0 1 7 2;#REF!
BEK297;DMT_SUNGAIJAGA;NS PONTIANAK;;;;GPON01-D6-SDR-2;172.20.168.94;hua-ont;0 1 1 1;#REF!
BEK301;;NS PONTIANAK;;;;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/4/15 1;#REF!
BEK310;;NS PONTIANAK;;;;GPON00-D6-BKY-2;172.20.161.137;zte-ont;0/6/1 9;#REF!
BEK311;;NS PONTIANAK;;;;SW-D6-MPW001-TSEL-STO-SDI-4;172.25.146.32;switch;ge-1/0/3;#REF!
BEK341;KANTORBUPATI;NS PONTIANAK;;;;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0/6/4 0;#REF!
BEK343;;NS PONTIANAK;;;;L2SW_NBA049_SIMPANG3_DARIT;172.25.146.98;switch;gei-1/1/2;#REF!
BEK344;;NS PONTIANAK;;;;GPON00-D6-BKY-2;172.20.161.137;zte-ont;0/6/12 4;#REF!
BEK345;;NS PONTIANAK;;;Gold;GPON00-D6-BKY-2;172.20.161.137;hua-ont;0 4 15 2;#REF!
COH004;MISPLITSANDA;NS PONTIANAK;;;;GPON09-D6-KTP-2SDAI;172.20.169.53;hua-ont;0/1/7 23;#REF!
COH009;COH009 FESTIVALSRC;NS PONTIANAK;0;0;;GPON04-D6-PTK-3;172.20.169.7;zte-ont;1/2/15:33;#REF!
COH011;Bengkayang/COMBATBENGKAYANG(BPP903);NS PONTIANAK;0,821330011;109,4729996;Bronze;-;-;-;-;-
COH033;COMBATCMCAMPSBKTONTANG;NS PONTIANAK;-0,334331006;112,6900024;Bronze;-;-;-;-;-
COH039;COH039_COMBAIRUPASMD;NS PONTIANAK;-2,260250092;110,6880035;Gold;-;-;-;-;-
COH055;;NS PONTIANAK;;;;GPON00-D6-PTS-2;172.20.161.136;hua-ont;0/14/13 2;#REF!
COH061;COMBATMIMILAND;NS PONTIANAK;0,798789978;108,8480072;Bronze;GPON04-D6-PUT-2NKLS;172.20.168.86;hua-ont;0 1 12 1;#REF!
COH061_2;COMMIMILAND;NS PONTIANAK;0,798780024;108,8479996;Bronze;GPON01-D6-SNW-2TLS;172.20.161.168;hua-direct_olt;0/2/1;#REF!
COH064;MT_COMBATGANGSEDERHANA;NS PONTIANAK;-0,045680001;109,3310013;Bronze;GPON03-D6-BDO-2TYN;172.20.227.90;zte-ont;0 2 9 1;#REF!
COH071;1-COMBATPELTELBATANG;NS PONTIANAK;-1,006819963;109,7699966;Bronze;-;-;-;-;-
COH074;PTWHW;NS PONTIANAK;-2,363539934;110,1520004;Silver;-;-;-;-;-
COH093;COMBATMUSEUMPONTIANAK;NS PONTIANAK;-0,04902;109,3420029;Silver;GPON09-D6-STG-2SSLT;172.20.168.88;hua-ont;0 1 9 5;#REF!
COH104;1-COMBATHOTELMAHKOTA;NS PONTIANAK;-1,241490006;109,947998;Bronze;-;-;-;-;-
COH106;COMBAT BRIGIF;NS PONTIANAK;-1,817280054;109,961998;Bronze;-;-;-;-;-
COH108;COMBATTPISUKADANA;NS PONTIANAK;0,841139972;108,8820038;Bronze;-;-;-;-;-
COH110;TSEL_COH110;NS PONTIANAK;0;0;;GPON00-D6-SNW-3;172.20.192.147;zte-ont;1/4/7:8;#REF!
COH112;TSEL_COH112;NS PONTIANAK;0;0;;GPON00-D6-SNW-2;172.20.161.148;hua-ont;0 14 8 4;#REF!
COH243;CR_RAISARAHMAN;NS PONTIANAK;-0,02163;109,3160019;Bronze;-;-;-;-;-
COH244;CR_COMBATDELTAPAWAN;NS PONTIANAK;-1,843989968;109,9710007;Bronze;-;-;-;-;-
COH245;COMBATNGURAHRAI;NS PONTIANAK;-0,0236111;109,3430023;Silver;-;-;-;-;-
COH246;CR_ADISUCIPTO;NS PONTIANAK;-0,08625;109,3809967;Bronze;-;-;-;-;-
COH247;CR_PASARMELAWI;NS PONTIANAK;-0,339960992;111,7450027;Silver;GPON00-D6-NPN-3;172.20.192.143;zte-ont;1/4/5:39;#REF!
COH610;POI_PESANTREN_HIDAYATULLAH;NS PONTIANAK;0,332349002;108,9800034;Bronze;GPON04-D6-TRK-4;172.20.163.4;fh;16/14/4;#REF!
COH611;-;NS PONTIANAK;0,855417013;108,8899994;Bronze;-;-;-;-;-
COH656;;NS PONTIANAK;;;;GPON01-D6-SNW-2TLS;172.20.161.168;hua-ont;0 1 0 4;#REF!
COH657;;NS PONTIANAK;;;;GPON06-D6-PUT-2BDU;172.20.168.97;hua-ont;Sudah dismantle;#REF!
COH659;;NS PONTIANAK;;;;GPON09-D6-SRY-3RSA;172.20.227.82;zte-ont;1/2/16:12;#REF!
COH801;;NS PONTIANAK;;;;GPON06-D6-SNW-2;172.20.161.179;hua-ont;0 7 8 7;#REF!
COH805;KODAM;NS PONTIANAK;;;;GPON00-D6-SRY-3;172.20.192.136;zte-ont;1/8/6:32;#REF!
COH807;SC_PELABUHANKIJING;NS PONTIANAK;;;;GPON01-D6-SDR-2;172.20.168.94;zte-ont;0/1/7 0;#REF!
COH810;;NS PONTIANAK;;;;GPON00-D6-SNW-2;172.20.161.148;hua-ont;0 4 7 10;#REF!
COH811;;NS PONTIANAK;;;;GPON00-D6-SNW-3;172.20.192.147;zte-ont;1/9/1:20;#REF!
COH832;MCMESIMPANGPANDAN;NS PONTIANAK;;;;GPON01-D6-STG-3TBL;172.20.163.146;zte-ont;1/1/14:6;#REF!
COH865;COMBAT_PTS_BADAU;NS PONTIANAK;;;;COH865_COMBAT_PTS_BADAU;172.25.146.111;switch;ge-1/0/1;#REF!
KTP001;STO-KETAPANG;NS PONTIANAK;-1,829079986;109,9779968;Silver;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/8/1:5;#REF!
KTP002;1-SUDIONOKETAPANG;NS PONTIANAK;-1,84525001;109,9759979;Gold;ME-D6-KTP-3;172.31.150.122;metro;gei-0/2/1/2;#REF!
KTP004;KENDAWANGAN;NS PONTIANAK;-2,523610115;110,2099991;Gold;GPON00-D6-KWN-2;172.20.161.158;hua-ont;0 1 0 1;#REF!
KTP005;PESAGUAN;NS PONTIANAK;-2,038330078;110,1240005;Gold;GPON02-D6-KWN-2PSG;172.20.161.185;hua-direct_olt;0 3 3;#REF!
KTP008;SUKABANGUN;NS PONTIANAK;-1,804250002;109,9560013;Gold;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0 7 12 0;#REF!
KTP009;TELKOM_PAGAR_ANTIMUN;NS PONTIANAK;;;;SW3-D6-PGA;172.27.159.31;swm;1/0/1;#REF!
KTP010;SIDUK;NS PONTIANAK;-1,359719992;110,0690002;Silver;ME-D6-SKDN-3;172.31.150.125;metro;gei-0/3/1/3;#REF!
KTP011;TELUKMELANU;NS PONTIANAK;-1,09999001;109,9609985;Gold;GPON03-D6-KKU-2TML;172.20.161.184;hua-direct_olt;0/3/3;#REF!
KTP011_2;;NS PONTIANAK;;;;GPON03-D6-KKU-2TML;172.20.161.184;hua-direct_olt;0/3/2;#REF!
KTP012;TLKBATANG;NS PONTIANAK;-0,999167025;109,7740021;Gold;GPON04-D6-KKU-2TBT;172.20.161.187;hua-direct_olt;0/4 3;#REF!
KTP012_2;;NS PONTIANAK;;;;GPON04-D6-KKU-2TBT;172.20.161.187;hua-direct_olt;0/4/2;#REF!
KTP013;SUNGAIAWAN;NS PONTIANAK;-1,761420012;109,9970016;Silver;GPON06-D6-KTP-2AWN;172.20.168.71;hua-ont;0/2/9 1;#REF!
KTP014;SEIMELAYU;NS PONTIANAK;-1,776579976;110,4769974;Gold;SW1_10G_SEIMELAYU;172.27.162.146;switch;TGE1/2/19;#REF!
KTP015;SUKADANA;NS PONTIANAK;-1,220559955;109,9720001;Silver;SW-AGG-D6-TSEL_SKDN;172.25.145.30;switch;1/0/26;#REF!
KTP016;SANDAI;NS PONTIANAK;-1,245720029;110,5279999;Platinum;SW10G-SANDAI;172.27.162.108;switch;GE0/1/5;#REF!
KTP017;AirHitam/TelkomAirHitam;NS PONTIANAK;-2,808199883;110,6210022;Silver;-;-;-;-;-
KTP018;Tanah_Merah;NS PONTIANAK;-1,57517004;110,3519974;Gold;SW10G_NANGATAYAP;10.199.134.201;switch;GE0/1/12;#REF!
KTP019;NANGATAYAP;NS PONTIANAK;-1,520470023;110,5650024;Gold;SW10G_NANGATAYAP;10.199.134.201;switch;0/1/5;#REF!
KTP020;TUMBANGTITI;NS PONTIANAK;-1,824249983;110,6119995;Gold;L2SW_KTP020_TUMBANGTITI;10.199.140.215;switch;GE 8;#REF!
KTP021;MANISMATA;NS PONTIANAK;-2,470669985;111,0240021;Silver;TSEL_SW_KTP021_MANISMATA;172.25.146.89;switch;GE1-GE2;#REF!
KTP022;DESABARU;NS PONTIANAK;-1,848719954;109,9530029;Bronze;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/2/3:1;#REF!
KTP023;PELANG;NS PONTIANAK;-1,929309964;110,0699997;Gold;SW10G_PELANG;10.199.140.203;switch;1/0/2;#REF!
KTP024;MARAUMG;NS PONTIANAK;-2,127219915;110,7060013;Gold;-;-;-;-;-
KTP025;SUNGAIPUTRI;NS PONTIANAK;-1,616469979;110,0490036;Silver;SW10G-KTP025-SEIPUTRI;10.199.140.17;switch;1/0/12;#REF!
KTP026;KOLONELSUGIONO;NS PONTIANAK;-1,840499997;109,9700012;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/4/15:2;#REF!
KTP027;1-KALINILAM;NS PONTIANAK;-1,817000031;109,9580002;Bronze;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/4/15:5;#REF!
KTP028;1-PAKNIBUNGII;NS PONTIANAK;-1,852220058;109,9729996;Platinum;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/16:5;#REF!
KTP029;SUKAHARJA;NS PONTIANAK;-1,80535996;109,9779968;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/4/5:9;#REF!
KTP032;TANJUNG;NS PONTIANAK;-1,986109972;110,7529984;Silver;L2SW-KTP032_TANJUNG;172.25.146.62;switch;ge-2,ge-7;#REF!
KTP033;RIAM;NS PONTIANAK;-2,057219982;110,8690033;Silver;-;-;-;-;-
KTP034;AIRUPAS;NS PONTIANAK;-2,314640045;110,8199997;Gold;KTP034_AIRUPAS;172.25.146.73;switch;GE1-GE4;#REF!
KTP035;KAUMAN;NS PONTIANAK;-1,855139971;109,9660034;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/15:2;#REF!
KTP036;STJGBAIKBUDI;NS PONTIANAK;-1,488139987;110,0719986;Silver;GPON14-D6-KTP-5STG;172.20.227.97;alu-ont;1/1/1/10/1;#REF!
KTP037;KUALATULAK;NS PONTIANAK;-1,427749991;110,086998;Silver;GPON02-D6-KKU-2SDK;172.20.161.183;hua-ont;0 1 10 7;#REF!
KTP038;PASIRSISIK;NS PONTIANAK;-2,432159901;110,1579971;Gold;KTP038_PASIR_SISIK;172.25.145.32;switch;GE5;#REF!
KTP039;PKUMBANG;NS PONTIANAK;-1,084929943;109,8420029;Gold;GPON03-D6-KKU-2TML;172.20.161.184;hua-ont;0/2/13 0;#REF!
KTP043;TB_TUANTUANKAYONG;NS PONTIANAK;-1,867519975;109,9769974;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/2/2:2;#REF!
KTP047;SEILAUR;NS PONTIANAK;-0,951420009;110,4909973;Gold;SW10G-SEILAUR;172.25.152.217;switch;GE0/1/9;#REF!
KTP048;BalaiBerkuakexLongNawang(KTP030)/SIMPANGHULU;NS PONTIANAK;-0,52482003;110,3659973;Gold;SW-KTP048-BALAIBERKUAK;172.25.146.25;switch;GE0/1/10;#REF!
KTP049;PULAUMAYA;NS PONTIANAK;-1,211580038;109,6829987;Silver;-;-;-;-;-
KTP053;Randaujungkal(AsamBesar)/TB_MSLESTARI;NS PONTIANAK;-2,588000059;110,9570007;Platinum;-;-;-;-;-
KTP057;SUNGAIMIANG;NS PONTIANAK;-1,783329964;110,4199982;Gold;SW1_10G_SEIMELAYU;172.27.162.146;switch;GE15,16;#REF!
KTP058;MASBANGUN;NS PONTIANAK;-0,943059981;109,7490005;Silver;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0 2 9 0;#REF!
KTP058_2;MASBANGUN;NS PONTIANAK;-0,943059981;109,7490005;Silver;GPON04-D6-KKU-2TBT;172.20.161.187;zte-ont;0/2/9 1;#REF!
KTP059;SEPONTIJAYA;NS PONTIANAK;-0,861110985;109,8300018;Gold;GPON04-D6-KKU-2TBT;172.20.161.187;hua-ont;0 2 12 2;#REF!
KTP059_2;;NS PONTIANAK;;;;GPON04-D6-KKU-2TBT;172.20.161.187;zte-ont;0 2 12 3;#REF!
KTP061;Pemahan(Pebihingan-T;NS PONTIANAK;-1,742499948;110,5670013;Gold;TSEL_KTP061_PEMAHAN;10.199.140.12;switch;GE 10;#REF!
KTP062;SEGARWANGI;NS PONTIANAK;-1,868330002;110,5220032;Silver;SW1_10G_SEIMELAYU;172.27.162.146;switch;GE18;#REF!
KTP063;SEIJAWIKTP;NS PONTIANAK;-1,911309958;110,0270004;Silver;GPON4-D6-KTP-2PSJW;172.20.168.69;hua-ont;0/1/7 0;#REF!
KTP064;SUNGAIBAKAU;NS PONTIANAK;-1,980559945;110,1060028;Silver;GPON05-D6-KTP-2PLNG;172.20.168.70;hua-direct_olt;0/4/3;#REF!
KTP065;SungaiNanjung;NS PONTIANAK;-2,122430086;110,1220016;Silver;SW3-D6-PGA;172.27.159.31;switch;ge-1/0/4;#REF!
KTP066;REPEATPUNUK;NS PONTIANAK;-1,886940002;110,6760025;Bronze;L2SW_KTP020_TUMBANGTITI;10.199.140.215;switch;ge-7;#REF!
KTP067;MAHAWA;NS PONTIANAK;-1,930609941;110,6999969;Silver;L2SW_KTP020_TUMBANGTITI;10.199.140.215;switch;GE 9;#REF!
KTP068;TBG_DSSUKABARU;NS PONTIANAK;;;;GPON00-D6-KTP-2;172.20.161.147;hua-ont;0 2 11 26;#REF!
KTP072;NegeriBarukeraton;NS PONTIANAK;-1,845080018;110,0080032;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/5/2:2;#REF!
KTP073;PADANGBNUKY;NS PONTIANAK;-1,886890054;109,9950027;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/2/2:3;#REF!
KTP077;PERMSPUTRI;NS PONTIANAK;-1,556550026;110,0500031;Silver;SW10G-KTP025-SEIPUTRI;10.199.140.17;switch;GE8;#REF!
KTP078;Tempurukan;NS PONTIANAK;-1,687469959;110,0309982;Silver;SW1G-KTP078;10.199.140.30;switch;1/0/10;#REF!
KTP081;BETENUNG;NS PONTIANAK;-1,592550039;110,6169968;Silver;-;-;-;-;-
KTP083;PETAIPATAH;NS PONTIANAK;-1,204439998;110,5619965;Gold;SW_KTP083_PETAIPATAH;172.25.146.88;switch;GE1;#REF!
KTP084;TJGPURAKTP;NS PONTIANAK;-1,743180037;110,211998;Silver;GPON06-D6-KTP-2AWN;172.20.168.71;hua-direct_olt;0/4/3;#REF!
KTP087;LMBHHIJAU;NS PONTIANAK;-1,565829992;110,473999;Silver;SW10G_NANGATAYAP;10.199.134.201;switch;0/1/3;#REF!
KTP089;DusunBesarKarimata;NS PONTIANAK;-1,10631001;109,4609985;Silver;-;-;-;-;-
KTP090;TelukTujuh;NS PONTIANAK;-1,380190015;110,4720001;Gold;KTP090_TELUKTUJUH;172.25.146.105;switch;GE1 & GE2;#REF!
KTP095;BERINGINJYA;NS PONTIANAK;-1,731690049;110,4000015;Gold;SW1_10G_SEIMELAYU;172.27.162.146;switch;GE20;#REF!
KTP096;MT_PIANSAK;NS PONTIANAK;;;;SW1_10G_SEIMELAYU;172.27.162.146;switch;1/0/16;#REF!
KTP099;KualaLabai/PTKaryaUtamaTambangLabai(COMBAT);NS PONTIANAK;-0,500500023;109,9680023;Silver;-;-;-;-;-
KTP100;1-PTSUKADANA;NS PONTIANAK;-1,250280023;109,9540024;Gold;GPON00-D6-KKU-3;172.20.192.146;zte-ont;1/1/8:7;#REF!
KTP102;MT_PENYARANG;NS PONTIANAK;-2,042989969;110,9100037;Silver;-;-;-;-;-
KTP105;KARYAMUKTI;NS PONTIANAK;-1,840549946;110,4229965;Bronze;SW1_10G_SEIMELAYU;172.27.162.146;switch;ge-1/0/7;#REF!
KTP106;SINGKUPMG;NS PONTIANAK;-2,33833003;110,6169968;Gold;KTP106_SINGKUP;172.25.146.74;switch;GE1-GE4;#REF!
KTP106_2;;NS PONTIANAK;;;;-;-;-;-;-
KTP107;AirMerahKelampai;NS PONTIANAK;-2,293279886;110,3820038;Platinum;KTP107_MT_KELAMPAI#;172.25.145.31;switch;GE2,GE4;#REF!
KTP108;SANDAIKANAN;NS PONTIANAK;-1,224650025;110,5339966;Silver;SW10G-SANDAI;172.27.162.108;switch;9;#REF!
KTP109;PT_PangkalanButon;NS PONTIANAK;-1,239300013;109,9830017;Silver;GPON00-D6-KKU-3;172.20.192.146;zte-ont;1/1/7:6;#REF!
KTP110;PT_SIMPANGDUA;NS PONTIANAK;-0,796909988;110,3590012;Gold;SW1G-SimpangDua;10.199.140.9;switch;1/0/10;#REF!
KTP111;MTASAMBSAR;NS PONTIANAK;-2,402420044;111,0090027;Gold;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/7;#REF!
KTP113;MTHRPMULIA;NS PONTIANAK;-1,17306006;109,9400024;Silver;GPON00-D6-KKU-2;172.20.161.157;hua-ont;0/2/11 0;#REF!
KTP114;MTPENGATAP;NS PONTIANAK;-1,785730004;110,5500031;Silver;SW1_10G_SEIMELAYU;172.27.162.146;switch;GE 4;#REF!
KTP115;MT_TELUKBAYUR;NS PONTIANAK;-1,168580055;110,4749985;Silver;SW10G-SANDAI;172.27.162.108;switch;10gi 1/0/11;#REF!
KTP116;TBSISIMANGA;NS PONTIANAK;-1,83502996;109,9589996;Gold;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/2/1:7;#REF!
KTP117;MT_PRAKASATANI;NS PONTIANAK;-1,100849986;110,4720001;Gold;-;-;-;-;-
KTP118;MTRIANAU;NS PONTIANAK;-1,943899989;110,8450012;Silver;L2SW-KTP032_TANJUNG;172.25.146.62;switch;GE 5;#REF!
KTP119;MTGUNAJAYA;NS PONTIANAK;-2,445800066;110,2750015;Gold;SW10G_KTP119_GUNAJAYA;172.25.146.71;switch;0/1/5;#REF!
KTP119_2;GUNAJAYA;NS PONTIANAK;;;Gold;SW10G_KTP119_GUNAJAYA;172.25.146.71;switch;0/1/7;#REF!
KTP119_3;;NS PONTIANAK;;;;SW10G_KTP119_GUNAJAYA;172.25.146.71;switch;0/1/9;#REF!
KTP119_4;;NS PONTIANAK;;;;-;-;-;-;-
KTP121;POLYPLTMAI;NS PONTIANAK;-2,322849989;110,9680023;Silver;KTP034_AIRUPAS;172.25.146.73;switch;GE 7;#REF!
KTP122;MTPLIPTPSA;NS PONTIANAK;-2,284310102;110,8679962;Silver;KTP034_AIRUPAS;172.25.146.73;switch;GE1/1/14;#REF!
KTP123;TBSERENGKAH;NS PONTIANAK;-1,806720018;110,6819992;Bronze;-;-;-;-;-
KTP124;TBMATAN;NS PONTIANAK;-1,089439988;110,1800003;Silver;-;-;-;-;-
KTP125;PTMULYABAR;NS PONTIANAK;-1,837530017;109,9810028;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/4/16:2;#REF!
KTP126;PTRANTAUPJG;NS PONTIANAK;-1,136610031;109,9530029;Silver;GPON03-D6-KKU-2TML;172.20.161.184;hua-ont;0/1/15 0;#REF!
KTP127;MTINDOTANI;NS PONTIANAK;-1,82043004;110,302002;Platinum;SW10G_PELANG;10.199.140.203;switch;1/0/1;#REF!
KTP128;MTSEICINAIS;NS PONTIANAK;-1,846950054;109,9860001;Bronze;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/16:6;#REF!
KTP130;PT_PADANG;NS PONTIANAK;-1,876999974;109,9869995;Bronze;GPON00-D6-KTP-3;172.20.192.137;zte-ont;1/2/1:9;#REF!
KTP131;PTBATUBEGEN;NS PONTIANAK;-2,474639893;110,185997;Bronze;GPON00-D6-KWN-2;172.20.161.158;zte-ont;0/2/9 1;#REF!
KTP137;PT_PAYAKUMAN;NS PONTIANAK;-1,807540059;109,9690018;Silver;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/2/3:1;#REF!
KTP138;TB_KETAPANGMANSUR;NS PONTIANAK;-1,834409952;109,9759979;Gold;GPON03-D6-KTP-3;172.20.227.81;zte-ont;1/1/13:5;#REF!
KTP139;TBG_KRGCAHAYA;NS PONTIANAK;-1,140290022;110,7470016;Silver;-;-;-;-;-
KTP140;;NS PONTIANAK;;;;GPON10-D6-KTP-2BKAK;172.20.169.23;hua-ont;0 2 2 1;#REF!
